boxer_name,boxrec_url,boxer_slug,id,boxrec_id
Hugo Urrea,https://boxrec.com/en/proboxer/252099,hugo-urrea,76547,252099
Humberto Casal,https://boxrec.com/en/proboxer/176459,humberto-casal,76782,176459
Humberto Gonzalez,https://boxrec.com/en/box-pro/445,humberto-gonzalez,92513,445
Humberto Hernandez,https://boxrec.com/en/proboxer/249664,humberto-hernandez,89443,249664
Humberto Jimenez,https://boxrec.com/en/proboxer/191704,humberto-jimenez,77793,191704
Humberto Lopez,https://boxrec.com/en/proboxer/322569,humberto-lopez,83658,322569
Humberto Pena,https://boxrec.com/en/proboxer/451512,humberto-pena,77504,451512
Humberto Soto,https://boxrec.com/en/box-pro/18783,humberto-soto,92279,18783
Humphrey Harrison,https://boxrec.com/en/proboxer/24883,humphrey-harrison,76525,24883
Hunter McHugh,https://boxrec.com/en/proboxer/133965,hunter-mchugh,72200,133965
Hunter Sam,https://boxrec.com/en/box-pro/467186,hunter-sam,93145,467186
Hunter Turbyfill,https://boxrec.com/en/proboxer/1053765,hunter-turbyfill,74697,1053765
Hurricane Futa,https://boxrec.com/en/proboxer/285418,hurricane-futa,75974,285418
Huseyin Cinkara,https://boxrec.com/en/box-pro/764909,huseyin-cinkara,91841,764909
Husna Zamba,https://boxrec.com/en/proboxer/774302,husna-zamba,84894,774302
Hussain Shah,https://boxrec.com/en/proboxer/42916,hussain-shah,83467,42916
Hussein Bayram,https://boxrec.com/en/proboxer/20455,hussein-bayram,80770,20455
Hussein Hussein,https://boxrec.com/en/box-pro/14302,hussein-hussein,92746,14302
Hussein Semmo,https://boxrec.com/en/proboxer/899957,hussein-semmo,78825,899957
Huston Crayton,https://boxrec.com/en/proboxer/134679,huston-crayton,81674,134679
Huzaifah Iqbal,https://boxrec.com/en/proboxer/864074,huzaifah-iqbal,87588,864074
Hwa Won Lee,https://boxrec.com/en/proboxer/348134,hwa-won-lee,80351,348134
Hwan Young Jo,https://boxrec.com/en/proboxer/741043,hwan-young-jo,75690,741043
Hwi Jong Kim,https://boxrec.com/en/proboxer/157370,hwi-jong-kim,87962,157370
Hwi Young Kim,https://boxrec.com/en/proboxer/793827,hwi-young-kim,85592,793827
Hyacinte Dimina,https://boxrec.com/en/proboxer/355753,hyacinte-dimina,87011,355753
Hye Bin Kim,https://boxrec.com/en/proboxer/837568,hye-bin-kim,80394,837568
Hye In Kim,https://boxrec.com/en/proboxer/870374,hye-in-kim,89510,870374
Hye Min Kim,https://boxrec.com/en/proboxer/387555,hye-min-kim,83715,387555
Hye Soo Park,https://boxrec.com/en/box-pro/501238,hye-soo-park,93215,501238
Hyeon Joon Lee,https://boxrec.com/en/proboxer/770443,hyeon-joon-lee,86183,770443
Hyeon Jun Lee,https://boxrec.com/en/proboxer/864650,hyun-joon-lee,82510,864650
Hylon Williams Jr,https://boxrec.com/en/proboxer/447373,hylon-williams-jr,70525,447373
Hyo Kyong Jang,https://boxrec.com/en/proboxer/270181,hyo-kyong-jang,83171,270181
Hyoga Taniguchi,https://boxrec.com/en/proboxer/852750,hyoga-taniguchi,88586,852750
Hyuk Jin Kwon,https://boxrec.com/en/proboxer/66374,hyuk-jin-kwon,74851,66374
Hyun Joon Park,https://boxrec.com/en/proboxer/386955,hyun-joon-park,78333,386955
Hyun Kyu Seo,https://boxrec.com/en/proboxer/491641,hyun-kyu-seo,78832,491641
Hyun Mi Choi,https://boxrec.com/en/box-pro/459071,choi-hyun-mi,91200,459071
Hyun Min Yang,https://boxrec.com/en/proboxer/776049,hyun-min-yang,79323,776049
Hyun Shik Lee,https://boxrec.com/en/proboxer/5933,hyun-sik-lee,77101,5933
Hyun Sook Jung,https://boxrec.com/en/proboxer/389005,hyun-sook-jung,84117,389005
Hyun Suk Lee,https://boxrec.com/en/proboxer/384444,hyun-suk-lee,78184,384444
Hyun Woo Gang,https://boxrec.com/en/proboxer/793834,hyun-woo-gang,80211,793834
Hyung Hoon Park,https://boxrec.com/en/proboxer/546760,hyung-hoon-park,86486,546760
Hyung Jin Song,https://boxrec.com/en/proboxer/748952,hyung-jin-song,80738,748952
Hyung Suk Lee,https://boxrec.com/en/proboxer/423024,hyung-suk-lee,77401,423024
Hyung Tae Kim,https://boxrec.com/en/proboxer/744454,hyung-tae-kim,70840,744454
Iago Kiladze,https://boxrec.com/en/box-pro/422432,iago-kiladze,93687,422432
Ian Bailey,https://boxrec.com/en/proboxer/454036,ian-bailey,70760,454036
Ian Chantler,https://boxrec.com/en/proboxer/1039,ian-chantler,85933,1039
Ian Clarke,https://boxrec.com/en/proboxer/733943,ian-clarke,75310,733943
Ian Cokley,https://boxrec.com/en/proboxer/844596,ian-cokley,85270,844596
Ian Cooper,https://boxrec.com/en/proboxer/14407,ian-cooper,74225,14407
Ian Cruickshank,https://boxrec.com/en/proboxer/143998,ian-cruickshank,82880,143998
Ian Dennis,https://boxrec.com/en/proboxer/241454,ian-dennis,74962,241454
Ian Fraser,https://boxrec.com/en/proboxer/199835,ian-fraser,86090,199835
Ian Green,https://boxrec.com/en/box-pro/703375,ian-green,92214,703375
Ian Harrison,https://boxrec.com/en/proboxer/32461,ian-harrison,81019,32461
Ian Henry,https://boxrec.com/en/proboxer/734113,ian-henry,79446,734113
Ian Hosten,https://boxrec.com/en/proboxer/51649,ian-hosten,86474,51649
Ian James,https://boxrec.com/en/proboxer/559099,ian-james,81054,559099
Ian Johnson,https://boxrec.com/en/proboxer/79085,ian-johnson,74561,79085
Ian Laurie,https://boxrec.com/en/proboxer/282470,ian-laurie,78183,282470
Ian Lawson,https://boxrec.com/en/proboxer/181322,ian-lawson,77558,181322
Ian Lewison,https://boxrec.com/en/proboxer/485568,ian-lewison,69750,485568
Ian MacKillop,https://boxrec.com/en/proboxer/73331,ian-mackillop,78829,73331
Ian McDonald,https://boxrec.com/en/proboxer/90753,ian-mcdonald,87156,90753
Ian McLeod,https://boxrec.com/en/box-pro/20502,ian-mcleod_0,92289,20502
Ian McLeod,https://boxrec.com/en/proboxer/15292,ian-mcleod,74393,15292
Ian Napa,https://boxrec.com/en/proboxer/14869,ian-napa,72759,14869
Ian Noble,https://boxrec.com/en/proboxer/29208,ian-noble,76274,29208
Ian O'Connor,https://boxrec.com/en/proboxer/878740,ian-oconnor,71467,878740
Ian Reid,https://boxrec.com/en/proboxer/24996,ian-reid,72499,24996
Ian Tims,https://boxrec.com/en/proboxer/445613,ian-tims,89359,445613
Ian Turnbull,https://boxrec.com/en/proboxer/527143,ian-turnbull,76243,527143
Ian Turner,https://boxrec.com/en/proboxer/9278,ian-turner,71399,9278
Ian Walker,https://boxrec.com/en/proboxer/163430,ian-walker,76764,163430
Ian Warren,https://boxrec.com/en/proboxer/597596,ian-warren,72834,597596
Ian Whitehead,https://boxrec.com/en/proboxer/175817,ian-whitehead,79267,175817
Ian Williamson,https://boxrec.com/en/proboxer/307369,ian-williamson,79110,307369
Ian Wilson,https://boxrec.com/en/proboxer/320105,ian-wilson,84789,320105
Ibar Arrington,https://boxrec.com/en/proboxer/300,ibar-arrington,73317,300
Ibelo Moano,https://boxrec.com/en/proboxer/22945,ibelo-moano,83713,22945
Ibrahim Balla,https://boxrec.com/en/box-pro/634147,ibrahim-balla,93622,634147
Ibrahim Bolingo,https://boxrec.com/en/proboxer/904888,ibrahim-bolingo,84998,904888
Ibrahim Fidan,https://boxrec.com/en/proboxer/655564,ibrahim-fidan,89670,655564
Ibrahim Habib,https://boxrec.com/en/proboxer/380085,ibrahim-habib,82669,380085
Ibrahim Hussein,https://boxrec.com/en/proboxer/1086536,ibrahim-hussein,89249,1086536
Ibrahim Mercan,https://boxrec.com/en/proboxer/787998,ibrahim-mercan,77411,787998
Ibrahima Diallo,https://boxrec.com/en/box-pro/884993,ibrahima-diallo,91711,884993
Ibrar Riyaz,https://boxrec.com/en/proboxer/471637,ibrar-riyaz,86989,471637
Iddi Kayumba,https://boxrec.com/en/box-pro/698252,iddi-kayumba,93090,698252
Idelfonso Martinez,https://boxrec.com/en/box-pro/51066,idelfonso-martinez,92496,51066
Idelmar Jose Paisan,https://boxrec.com/en/proboxer/3297,idelmar-jose-paisan,86227,3297
Idrees Wasi,https://boxrec.com/en/proboxer/750570,idrees-wasi,70614,750570
Idris Virgo,https://boxrec.com/en/box-pro/822058,idris-virgo,90320,822058
Ievgen Khytrov,https://boxrec.com/en/box-pro/667461,ievgen-khytrov,93659,667461
Ignacio Acosta,https://boxrec.com/en/proboxer/120213,ignacio-acosta,71389,120213
Ignacio Agustin Silva,https://boxrec.com/en/proboxer/1004187,ignacio-agustin-silva,85345,1004187
Ignacio Chairez,https://boxrec.com/en/box-pro/699484,ignacio-chairez,93926,699484
Ignacio Chavez,https://boxrec.com/en/proboxer/649641,ignacio-chavez,86712,649641
Ignacio Duran,https://boxrec.com/en/proboxer/68861,ignacio-duran,79090,68861
Ignacio Fernandez,https://boxrec.com/en/proboxer/10102,ignacio-fernandez,81881,10102
Ignacio Garcia,https://boxrec.com/en/proboxer/428881,ignacio-garcia,87349,428881
Ignacio Hernandez,https://boxrec.com/en/proboxer/690050,ignacio-hernandez,76038,690050
Ignacio Juarez,https://boxrec.com/en/proboxer/611553,ignacio-juarez,81126,611553
Ignacio Miranda Hernandez,https://boxrec.com/en/proboxer/455782,ignacio-miranda-hernandez,85614,455782
Ignacio Montoya Marti,https://boxrec.com/en/proboxer/53186,ignacio-montoya-marti,81661,53186
Ignacio Monzon Zarza,https://boxrec.com/en/proboxer/7938,ignacio-monzon-zarza,69711,7938
Ignacio Oliva,https://boxrec.com/en/proboxer/171890,ignacio-oliva,80614,171890
Igor Arsin,https://boxrec.com/en/proboxer/64964,igor-arsin,76003,64964
Igor Ivanchenko,https://boxrec.com/en/proboxer/782684,igor-ivanchenko,82787,782684
Igor Kolacin,https://boxrec.com/en/proboxer/815803,igor-kolacin,87959,815803
Igor Mikhalkin,https://boxrec.com/en/proboxer/431949,igor-mikhalkin,79112,431949
Igor Mikhaylov,https://boxrec.com/en/proboxer/148166,igor-mikhaylov,82720,148166
Igor Milanovic,https://boxrec.com/en/proboxer/719562,igor-milanovic,75656,719562
Igor Milicic,https://boxrec.com/en/proboxer/36308,igor-milicic,83265,36308
Ihosvany Rafael Garcia,https://boxrec.com/en/box-pro/888794,ihosvany-rafael-garcia,93104,888794
Ijaz Ahmed,https://boxrec.com/en/box-pro/779174,ijaz-ahmed,92009,779174
Ijeoma Egbunine,https://boxrec.com/en/proboxer/283352,ijeoma-egbunine,72381,283352
Ik Hyun Cho,https://boxrec.com/en/proboxer/179345,ik-hyun-cho,79590,179345
Ikani Falekaono,https://boxrec.com/en/proboxer/786507,ikani-falekaono,86255,786507
Ike Brown,https://boxrec.com/en/proboxer/537488,ike-brown,87327,537488
Ike Ibeabuchi,https://boxrec.com/en/box-pro/5981,ike-ibeabuchi,90548,5981
Ike Quartey,https://boxrec.com/en/box-pro/1491,ike-quartey,90623,1491
Ike Stafford,https://boxrec.com/en/proboxer/263441,ike-stafford,80274,263441
Ike Williams,https://boxrec.com/en/box-pro/9020,ike-williams,93429,9020
Ikemen Atsushi,https://boxrec.com/en/proboxer/714879,ikemen-atsushi,71452,714879
Iker Fernandez,https://boxrec.com/en/proboxer/985121,iker-fernandez,82239,985121
Ikram Kerwat,https://boxrec.com/en/box-pro/708085,ikram-kerwat,92509,708085
Ilan Paul Juan Palencia,https://boxrec.com/en/proboxer/1030071,ilan-paul-juan-palencia,86264,1030071
Ilunga Junior Makabu,https://boxrec.com/en/proboxer/457720,ilunga-makabu,68970,457720
Ilya Prymak,https://boxrec.com/en/proboxer/618392,ilya-prymak,84515,618392
Ilyas Abbadi,https://boxrec.com/en/proboxer/830925,ilyas-abbadi,89606,830925
Imad Khamis,https://boxrec.com/en/proboxer/319777,imad-khamis,74746,319777
Imam Khataev,https://boxrec.com/en/proboxer/852471,imam-khataev,89383,852471
Imani Bell,https://boxrec.com/en/proboxer/540967,imani-bell,70993,540967
Immanual Thompson,https://boxrec.com/en/box-pro/552261,immanual-thompson,92784,552261
Immanuwel Aleem,https://boxrec.com/en/proboxer/618233,immanuwel-aleem,82879,618233
Imre Simon,https://boxrec.com/en/proboxer/486128,imre-simon,84243,486128
Imre Vigh,https://boxrec.com/en/proboxer/766911,imre-vigh,85986,766911
In Kyu Hwang,https://boxrec.com/en/proboxer/1528,in-kyu-hwang,71968,1528
In Soo Jang,https://boxrec.com/en/proboxer/823927,in-soo-jang,75373,823927
In Suk Song,https://boxrec.com/en/proboxer/387130,in-suk-song,81095,387130
Inderjeet Singh,https://boxrec.com/en/proboxer/864830,inderjeet-singh,89430,864830
Inderpreet Gill,https://boxrec.com/en/proboxer/749771,inderpreet-gill,88397,749771
Indian Benny Deathpaine,https://boxrec.com/en/proboxer/61044,indian-benny-deathpaine,75741,61044
Indian Quintana,https://boxrec.com/en/proboxer/41576,indian-quintana,88364,41576
Indio Geronimo,https://boxrec.com/en/proboxer/119485,indio-geronimo,88504,119485
Ingemar Johansson,https://boxrec.com/en/box-pro/012711,ingemar-johansson,93735,012711
Inia Vuli,https://boxrec.com/en/proboxer/588174,inia-vuli,74389,588174
Innocent Mthalane,https://boxrec.com/en/proboxer/14633,innocent-mthalane,84344,14633
Ioan Alexandru Lutic,https://boxrec.com/en/proboxer/803762,ioan-alexandru-lutic,81683,803762
Ion Micu,https://boxrec.com/en/proboxer/671568,ion-micu,73843,671568
Ion Popa,https://boxrec.com/en/proboxer/537569,ion-popa,83478,537569
Ion Sandu,https://boxrec.com/en/proboxer/64673,ion-sandu,74450,64673
Ionut Baluta,https://boxrec.com/en/box-pro/751458,ionut-baluta,91765,751458
Ionut Dan Ion,https://boxrec.com/en/box-pro/249042,ionut-dan-ion,93711,249042
Ionut Iancu,https://boxrec.com/en/proboxer/1026743,ionut-iancu,71593,1026743
Iosia Nanai,https://boxrec.com/en/proboxer/495467,iosia-nanai,78804,495467
Ippei Aoki,https://boxrec.com/en/proboxer/464295,ippei-aoki,79738,464295
Ippo Gala,https://boxrec.com/en/proboxer/4491,ippo-gala,70834,4491
Ira Hughes,https://boxrec.com/en/proboxer/10532,ira-hughes,73655,10532
Irais Dominguez,https://boxrec.com/en/proboxer/819668,irais-dominguez,75019,819668
Irakli Katamadze,https://boxrec.com/en/proboxer/789929,irakli-katamadze,87975,789929
Iran Barkley,https://boxrec.com/en/box-pro/447,iran-barkley,90455,447
Iranda Paola Torres,https://boxrec.com/en/box-pro/679551,iranda-paola-torres,92632,679551
Ireno Werleman,https://boxrec.com/en/proboxer/21206,ireno-werleman,75296,21206
Iresh Alejandre,https://boxrec.com/en/proboxer/1100107,iresh-alejandre,79169,1100107
Irichelle Duran,https://boxrec.com/en/box-pro/20449,irichelle-duran,92178,20449
Irina Haas,https://boxrec.com/en/proboxer/532214,irina-haas,82797,532214
Iris Bustamante,https://boxrec.com/en/proboxer/911622,iris-bustamante,70661,911622
Irma Garcia,https://boxrec.com/en/box-pro/535400,irma-garcia,92541,535400
Irma Verhoeff,https://boxrec.com/en/proboxer/18461,irma-verhoeff,75046,18461
Iron Duke,https://boxrec.com/en/proboxer/656684,iron-duke,83131,656684
Irvin Hernandez,https://boxrec.com/en/proboxer/446011,irvin-hernandez,70366,446011
Irvin Salinas,https://boxrec.com/en/proboxer/1044837,irvin-salinas,73314,1044837
Irving Ashkenazy,https://boxrec.com/en/proboxer/68310,irving-ashkenazy,84865,68310
Irving Carmona Perez,https://boxrec.com/en/proboxer/924878,irving-carmona-perez,85445,924878
Irving Perez,https://boxrec.com/en/proboxer/176519,irving-perez,86707,176519
Irving Torres,https://boxrec.com/en/proboxer/425536,irving-torres,72343,425536
Iryna Bartash,https://boxrec.com/en/proboxer/606291,iryna-bartash,83443,606291
Isaac Alvarez,https://boxrec.com/en/proboxer/542520,isaac-alvarez,79668,542520
Isaac Benitez,https://boxrec.com/en/proboxer/810078,isaac-benitez,71008,810078
Isaac Chamberlain,https://boxrec.com/en/box-pro/705713,isaac-chamberlain,90318,705713
Isaac Chilemba,https://boxrec.com/en/box-pro/339766,isaac-chilemba,90843,339766
Isaac Cruz,https://boxrec.com/en/box-pro/714366,isaac-cruz,90005,714366
Isaac Davis,https://boxrec.com/en/proboxer/270846,isaac-davis,85434,270846
Isaac Dogboe,https://boxrec.com/en/box-pro/661447,isaac-dogboe,90379,661447
Isaac Garcia,https://boxrec.com/en/proboxer/550509,isaac-garcia,87640,550509
Isaac Guzman,https://boxrec.com/en/proboxer/757056,isaac-guzman,78966,757056
Isaac Hlatshwayo,https://boxrec.com/en/proboxer/34006,isaac-hlatshwayo,86037,34006
Isaac Jaramillo,https://boxrec.com/en/proboxer/686945,isaac-jaramillo,80020,686945
Isaac Jenkins,https://boxrec.com/en/proboxer/24695,isaac-jenkins,86644,24695
Isaac Johnson,https://boxrec.com/en/proboxer/727737,isaac-johnson,77545,727737
Isaac Jones,https://boxrec.com/en/proboxer/286149,isaac-jones,79886,286149
Isaac Lee,https://boxrec.com/en/proboxer/1077331,isaac-lee,85217,1077331
Isaac Lopez,https://boxrec.com/en/proboxer/803930,isaac-lopez,83198,803930
Isaac Lowe,https://boxrec.com/en/box-pro/626852,isaac-lowe,90128,626852
Isaac Mendoza,https://boxrec.com/en/proboxer/162632,isaac-mendoza,74802,162632
Isaac Padilla,https://boxrec.com/en/proboxer/607407,isaac-padilla,83122,607407
Isaac Powell,https://boxrec.com/en/proboxer/19399,isaac-powell,82410,19399
Isaac Ramirez,https://boxrec.com/en/proboxer/393346,isaac-ramirez,84015,393346
Isaac Rodriguez,https://boxrec.com/en/proboxer/772724,isaac-rodriguez,88269,772724
Isaac Sackey,https://boxrec.com/en/box-pro/623307,isaac-sackey,93899,623307
Isaac Taylor,https://boxrec.com/en/proboxer/1039447,isaac-taylor,85420,1039447
Isaac Torres,https://boxrec.com/en/box-pro/605630,isaac-torres,94078,605630
Isaac Villanueva,https://boxrec.com/en/proboxer/530814,isaac-villanueva,87720,530814
Isaac Zebra Ssenyange,https://boxrec.com/en/proboxer/639065,isaac-zebra-ssenyange,81152,639065
Isack Junior,https://boxrec.com/en/proboxer/438010,isack-junior,89313,438010
Isaiah Henderson,https://boxrec.com/en/proboxer/151891,isaiah-henderson,82784,151891
Isaiah Lewis,https://boxrec.com/en/proboxer/223266,isaiah-lewis,87600,223266
Isaiah Ortiz,https://boxrec.com/en/proboxer/1028485,isaiah-ortiz,86819,1028485
Isaiah Steen,https://boxrec.com/en/box-pro/751277,isaiah-steen,93843,751277
Isaias Rodriguez,https://boxrec.com/en/proboxer/888662,isaias-rodriguez,88886,888662
Isaias Santos Sampaio,https://boxrec.com/en/proboxer/251861,isaias-santos-sampaio,78676,251861
Isaias Sette,https://boxrec.com/en/proboxer/1089641,isaias-sette,71454,1089641
Isaias Velazquez,https://boxrec.com/en/proboxer/5573,isaias-velazquez,71368,5573
Isam Khalil,https://boxrec.com/en/proboxer/21443,isam-khalil,72170,21443
Isander Beauchamp,https://boxrec.com/en/proboxer/386506,isander-beauchamp,76749,386506
Ishe Smith,https://boxrec.com/en/proboxer/43999,ishe-smith,89356,43999
Ishmaeel Kadri,https://boxrec.com/en/proboxer/1054539,ishmaeel-kadri,76522,1054539
